Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU08,OUT049,1539.2232973717828
NCW30,OUT045,4317.693359313783
NCM18,OUT013,1009.3418965085631
FDS22,OUT035,643.7017042911473
NCH18,OUT017,3886.7028397360536
FDC23,OUT013,3020.2201073926963
FDY46,OUT013,3084.6330800745195
NCU06,OUT046,3950.8077422898536
FDX57,OUT045,1569.0472748788836
FDX36,OUT027,5556.697487023101
FDL16,OUT045,775.0868088520394
FDT16,OUT010,749.8137846756944
FDN16,OUT018,1398.8162028016845
FDC03,OUT046,3261.551832559832
DRF60,OUT013,4120.13189892391
FDS27,OUT027,5112.161857613442
FDP33,OUT010,772.4249533216284
FDJ36,OUT018,1340.0702436682807
NCR42,OUT013,455.7615288290123
FDV14,OUT017,1284.513963005282
NCP42,OUT035,3015.2693571709333
FDB50,OUT027,2001.2916430048356
NCC30,OUT027,4421.567543199817
FDA23,OUT018,1415.5426759346387
FDW16,OUT017,1346.6404074686882
FDQ52,OUT010,622.2947718905591
FDB58,OUT049,2428.059083348028
NCP29,OUT049,1196.4003660698954
NCM05,OUT045,4423.82051842797
FDO25,OUT013,3493.6216009767504
NCM54,OUT046,2214.4930836159715
NCL54,OUT046,2988.592897367793
FDL39,OUT010,584.5266055675324
FDF53,OUT018,2958.0040316939553
NCQ42,OUT035,2062.148031293735
FDF58,OUT013,914.7686712187044
FDZ04,OUT035,1093.0942661415747
FDE26,OUT019,242.2416721812988
FDS60,OUT017,3021.2252326634625
FDV58,OUT017,2926.1335456702627
FDM04,OUT045,782.634346820879
FDE08,OUT035,2538.0905469737745
NCB43,OUT049,3113.336688437499
FDU11,OUT010,186.11225716164884
FDF22,OUT019,511.06702857797194
FDE24,OUT013,2203.7700069958014
DRJ49,OUT046,2185.918150298677
NCQ53,OUT035,4114.751891618201
NCL41,OUT013,525.7475400751559
FDR22,OUT013,1760.1356664138677
FDH04,OUT035,1617.4823541878498
DRH15,OUT045,661.6240464027444
FDY40,OUT049,786.0178725451524
NCI17,OUT035,1703.7880497396936
NCC18,OUT013,2928.571920130513
FDY28,OUT027,6299.90793054864
FDB45,OUT027,2724.947440726439
NCL30,OUT018,1908.4132491125047
FDM10,OUT017,3300.787873144397
FDH22,OUT027,3277.1233628043806
NCZ53,OUT017,3070.9325374366977
NCI18,OUT013,3603.2068013216067
FDH14,OUT027,3137.727483753273
FDR36,OUT027,909.8203473368762
FDW01,OUT045,2571.7963411342585
FDK02,OUT027,2974.796932650441
FDJ02,OUT018,1942.06017750741
FDU55,OUT013,4629.615337342516
NCV18,OUT027,2236.6126688322947
FDH14,OUT018,1836.461974607757
FDZ37,OUT045,1332.0316946144521
FDX49,OUT049,3682.1523651087177
NCD43,OUT046,1721.0181066506225
FDZ07,OUT013,934.8503106416144
FDK43,OUT035,2203.4487964202226
FDR32,OUT018,3406.3520954882297
FDT39,OUT013,2219.845250478404
NCV54,OUT017,1942.7615593303863
FDF38,OUT018,425.7312824034369
FDV60,OUT046,3150.191810735489
FDH44,OUT027,4123.772047512285
FDS21,OUT046,941.9517322258623
NCL41,OUT045,586.552865324443
FDM46,OUT017,1620.3862424717486
FDU27,OUT045,898.7213982745336
NCJ54,OUT017,3880.0030384239117
DRG51,OUT018,2304.247691995854
NCA29,OUT019,378.7051598007768
FDR47,OUT045,3158.254653774933
NCL19,OUT027,3016.279950420912
DRG01,OUT049,1238.4952804229213
FDG10,OUT046,776.8144545880014
NCV05,OUT049,2301.557158242478
NCH18,OUT019,521.8191355131264
FDV14,OUT018,1246.651733948336
DRJ23,OUT035,3087.5130455816543
DRJ11,OUT046,3129.9079119864186
FDZ03,OUT017,3095.4354977329867
FDI27,OUT010,107.35369014088718
FDJ14,OUT018,1243.6327524904327
FDU32,OUT017,1991.1062187749617
FDD47,OUT027,3898.950033944639
DRF36,OUT035,3246.490327985656
FDM21,OUT046,4189.268885559618
FDV10,OUT018,421.185146220941
FDH60,OUT018,2965.7527970706374
FDX47,OUT010,439.5323178913571
FDT19,OUT019,469.9199743879802
FDO11,OUT045,4467.928642068302
FDH24,OUT027,4164.3649765564305
FDL02,OUT018,1298.8271573893567
FDB02,OUT049,2979.987682014641
FDA43,OUT046,3210.807144566446
FDG52,OUT045,699.3563409189919
DRC12,OUT013,3222.325448997529
FDY37,OUT018,1894.0401159994058
NCU18,OUT045,2047.9945927367144
FDU09,OUT035,793.5543195019734
DRJ25,OUT027,1592.4849115680543
DRE12,OUT018,1792.6999679457374
DRL47,OUT017,1978.8353604556714
DRK01,OUT046,1633.1497722935355
FDC22,OUT019,513.3302576790547
FDG44,OUT013,797.7028801228205
FDW04,OUT035,1950.4400360018944
FDK09,OUT049,3848.2746125405306
NCN43,OUT035,2120.5450667315563
FDG04,OUT049,3042.126209982505
FDH32,OUT010,193.09070293247206
DRI47,OUT017,2649.790760605867
DRE15,OUT013,1140.0263086923387
FDY11,OUT035,1088.2513542388297
FDO60,OUT049,633.7263975386081
FDQ20,OUT018,470.86722975637815
FDO57,OUT027,3868.71676694897
FDT14,OUT019,296.31015161028785
FDA57,OUT049,645.6163516697916
DRN35,OUT017,684.3992626401117
FDJ03,OUT046,754.5178089990161
FDX28,OUT017,1646.9917082939749
DRE25,OUT045,1469.252928894289
FDR09,OUT046,4046.368878647999
FDB23,OUT035,3758.76047721854
FDO08,OUT045,2461.8282934267727
FDQ23,OUT049,1559.7030190724545
FDW04,OUT013,1959.776957523737
DRK13,OUT010,556.5314010350892
NCL17,OUT027,3265.8519440492296
FDY21,OUT035,3230.3268137336704
FDJ38,OUT027,4149.850669991127
FDA37,OUT019,249.13984338394718
FDV43,OUT013,643.7916666090401
FDL36,OUT046,1540.8974220054463
FDD53,OUT045,601.3380536206364
FDZ19,OUT010,388.1615308803992
FDV21,OUT045,2266.448720904109
NCL54,OUT018,2881.4003317824736
DRI47,OUT027,4168.273926537036
DRG03,OUT049,2550.5998289724776
FDG21,OUT013,2825.9969916919445
FDW03,OUT018,1542.3804956883139
NCI55,OUT046,2188.1918048217117
DRC36,OUT019,475.42687392718733
FDH22,OUT017,1971.4879589003663
FDV20,OUT045,1923.7652179473018
NCU41,OUT027,4781.194754045538
FDN46,OUT027,2808.2110276786943
FDK50,OUT045,2429.5770123890566
NCA05,OUT027,4106.514682535667
DRH01,OUT018,3049.36654630498
FDT08,OUT018,2109.617809234663
FDM08,OUT018,3473.636483714918
FDZ07,OUT035,1022.8192426132523
FDS22,OUT017,741.4979140161589
FDV35,OUT027,3917.6606032053846
FDI28,OUT010,178.05063913257263
FDW58,OUT027,2278.074502722471
FDT52,OUT045,3957.5903482048866
FDY34,OUT046,2544.218092769852
FDR10,OUT046,2718.7937452397086
FDK57,OUT017,1919.1310426440423
FDR02,OUT027,2878.292911637077
FDX49,OUT046,3769.3283414305934
FDQ20,OUT046,684.2969818509887
DRK23,OUT045,4387.900758227475
NCW06,OUT046,3198.049741473353
FDR31,OUT017,2511.8341527341395
NCE43,OUT013,2855.0963018349134
DRO59,OUT027,2256.8557456520675
FDN09,OUT049,4054.919959227501
FDR11,OUT046,2463.0458414907807
FDO57,OUT013,2666.9484078439027
NCX18,OUT017,3016.342799135524
FDB05,OUT018,3598.604158823666
FDQ08,OUT018,816.1397084963749
NCG43,OUT035,1569.6741114273066
FDJ56,OUT013,1659.9282237317582
FDA13,OUT010,93.4266736462434
FDO56,OUT017,1871.7743330140906
FDB37,OUT018,3940.2986052512506
FDZ02,OUT018,1401.7710107695539
FDQ24,OUT046,4293.344909584874
FDM16,OUT013,1147.920250739593
FDU35,OUT049,1543.0591691241655
FDT35,OUT035,2997.250768599155
NCX30,OUT049,4036.1681117202547
FDG04,OUT017,2959.870674339372
FDI12,OUT035,1283.977041023075
FDE35,OUT035,855.6557410383533
NCP14,OUT027,2807.1333323378576
NCY53,OUT045,1702.1065344141527
FDP49,OUT017,838.6100946799136
FDQ04,OUT017,658.101350937891
FDM39,OUT035,3003.9856775885996
FDO58,OUT019,416.61094115779866
FDC56,OUT017,2107.003588511297
NCQ54,OUT046,2705.8390444867796
FDV10,OUT027,962.3408648837707
NCK17,OUT046,680.8374591712538
NCF55,OUT027,795.0558752167219
FDV33,OUT013,4170.00873347038
NCH29,OUT019,254.79391910353957
FDA37,OUT027,3096.6300992684664
FDH46,OUT018,1586.6603657003518
FDS25,OUT035,1852.479793303652
FDH04,OUT027,2381.4225817259603
FDX52,OUT046,3187.5523568686544
NCD42,OUT017,600.8115115534098
FDW47,OUT017,1979.9795446943942
FDL25,OUT027,2785.354302676311
NCJ06,OUT010,281.80548112831804
FDY09,OUT013,3277.1052010325516
FDS40,OUT046,600.0754408085627
FDH41,OUT017,3188.503132646848
FDG38,OUT035,1344.9010483786644
FDU03,OUT027,4802.287785317199
FDV20,OUT046,2027.4924330500712
DRB13,OUT045,2967.138728608463
NCQ30,OUT013,1887.0597324753558
NCH06,OUT013,3735.2969853956774
FDU50,OUT018,1583.5883407818387
NCO42,OUT019,294.4918850835961
FDW09,OUT018,1077.38956865656
FDH04,OUT013,1407.4074455886087
FDC21,OUT045,1702.2335487716152
FDL21,OUT049,655.1005489948125
FDM46,OUT010,230.22565891850033
FDT22,OUT019,152.15038128716503
FDB28,OUT035,3049.232262353428
FDI12,OUT018,1277.8228831703966
FDA28,OUT045,1964.3282850912394
FDF59,OUT013,1960.786767890118
FDM45,OUT027,2992.9282637419756
FDQ56,OUT017,1525.3179509308932
FDR46,OUT049,2792.803723837792
FDT01,OUT013,2982.4133683067835
FDD16,OUT027,2091.558574920246
NCU30,OUT010,395.4779120669625
FDM40,OUT010,496.02022273278953
FDI56,OUT035,1557.7304327624154
NCS30,OUT013,1943.4498829918375
FDU08,OUT017,1571.7653604909838
FDX51,OUT027,5552.8006968441505
FDA43,OUT045,3114.8206312269444
FDX59,OUT010,76.89554062134421
FDC37,OUT018,1366.7379766688607
FDP58,OUT013,3768.913517385846
NCY42,OUT035,2091.2854181710745
FDF21,OUT018,2941.4664796258094
FDU10,OUT027,945.9800209268541
DRL47,OUT018,1860.9531290794582
FDA58,OUT018,3373.1276151641273
FDJ22,OUT049,3108.127270348223
FDK50,OUT046,2361.426741978162
FDO38,OUT035,1239.1724998764514
DRF60,OUT035,4062.6261511741586
NCZ42,OUT019,614.08148612735
FDD35,OUT049,2104.5649914370024
FDL25,OUT045,1501.4903073061362
FDJ16,OUT013,802.2049319137071
DRK59,OUT049,3804.903937275492
FDI50,OUT046,4229.643619100787
NCB19,OUT045,1487.64206112815
DRI37,OUT035,921.2967119871834
FDA14,OUT027,3761.9286577471653
FDC08,OUT018,3286.239495879312
FDS45,OUT046,1856.9568048499348
FDI21,OUT049,1223.285721533774
DRJ47,OUT035,2926.617025765585
DRE37,OUT027,4023.3029535088585
FDT55,OUT018,2208.9911046255697
NCG42,OUT027,3248.991442592147
FDA31,OUT049,2937.939797414155
NCW42,OUT046,3622.2328411306667
FDF50,OUT017,3144.574412460653
FDK56,OUT049,3077.0818147513664
FDX10,OUT035,664.5561518403249
NCK07,OUT027,4201.293746063904
FDZ49,OUT017,3717.597343128247
FDR33,OUT013,1688.5697797323505
FDO44,OUT018,1366.159519824239
FDA20,OUT046,3162.507863239368
NCL30,OUT045,1945.1502076983672
FDI05,OUT019,192.151793770283
FDQ12,OUT018,3575.4147321671176
FDH47,OUT017,1594.9063484936896
FDH34,OUT018,3146.503749932971
FDF29,OUT046,2241.6782470523112
FDG40,OUT018,405.4585776152843
NCE18,OUT017,4128.05364010103
FDP21,OUT010,393.4094587438887
FDY50,OUT013,1531.5327549518333
FDB36,OUT049,2212.638004165033
NCZ29,OUT049,1995.2379724024036
FDU20,OUT018,1807.4514953176144
FDO56,OUT013,1893.1741387859852
FDW31,OUT049,2996.002061298652
DRH59,OUT013,1128.9083957639168
NCB30,OUT017,3074.209684281593
FDK43,OUT027,3085.5531100751377
FDW43,OUT045,4047.967507009924
NCL19,OUT017,2237.22407839784
FDJ27,OUT046,1600.3763518225317
FDC45,OUT046,2762.9690763643025
FDY40,OUT035,748.0715937630055
NCM41,OUT035,1599.361828589321
NCK18,OUT019,557.666662623455
FDP37,OUT049,2227.566218982049
FDA27,OUT027,6587.9918861209635
NCX30,OUT035,4067.856186611247
FDR09,OUT017,3807.883593522669
FDG08,OUT027,4257.116415510848
NCU30,OUT013,2709.223709097358
FDB16,OUT017,1317.8436171437402
FDM16,OUT017,1209.2413507404754
FDC48,OUT013,1276.213059134965
NCF18,OUT046,3085.292805295718
FDU46,OUT018,1281.1790793663915
FDH41,OUT018,2942.3001688802638
NCN42,OUT010,335.11644570299825
FDU49,OUT046,1310.452399223394
FDB20,OUT027,2233.789127041728
FDG50,OUT019,245.9631001683651
FDW20,OUT045,2100.7900720023986
NCO55,OUT049,1691.1646389219643
FDX48,OUT046,2498.021385545878
FDU48,OUT046,2033.1940892504902
FDR48,OUT019,305.59714653321345
FDK27,OUT013,2065.805281244362
FDT35,OUT013,2549.1924248733408
FDN12,OUT049,1665.868581467779
NCE31,OUT019,92.1671524116708
FDL21,OUT017,648.875563980409
FDV56,OUT017,1675.739628514323
FDR16,OUT017,3923.8510407234344
NCP41,OUT049,1659.7761536413889
FDJ27,OUT013,1704.7555277901092
FDA07,OUT017,1889.3803650547152
FDK55,OUT049,1322.3592774394426
FDM33,OUT049,4001.0080670128127
FDY46,OUT046,3062.0254247030016
FDD36,OUT046,2055.047903595016
FDB12,OUT027,2716.7427398544182
FDF28,OUT019,244.33792954113028
NCE07,OUT019,344.4760403375756
FDW50,OUT027,4027.666949905632
NCW18,OUT017,3954.338690695053
NCJ17,OUT019,241.22032762728173
DRZ24,OUT010,353.169906769261
FDS07,OUT035,1978.46694194007
NCW05,OUT010,247.3223084896266
FDZ22,OUT018,1281.2783469202755
FDK02,OUT046,2082.3279918529424
FDZ45,OUT027,5004.036741044738
FDL25,OUT046,1417.0147829945438
FDS08,OUT045,2712.512547365513
NCZ42,OUT027,7228.477731432883
FDX57,OUT035,1588.284194944152
FDF21,OUT046,3190.7919264732063
FDJ56,OUT018,1442.0983919361415
FDX10,OUT013,654.5317535810668
DRG48,OUT035,2540.914920139058
DRN37,OUT046,2676.9103821028593
NCY41,OUT018,410.9246909235678
FDN28,OUT045,1712.2105029792729
FDE34,OUT045,3068.435492787344
FDR10,OUT045,2771.0476957594046
FDC32,OUT017,1473.6186045248076
DRG13,OUT046,2778.5923568450753
FDP59,OUT049,1557.8894273331634
NCT53,OUT010,413.17393485815364
FDL57,OUT027,5190.71831375218
FDN32,OUT010,478.2576964665426
FDK09,OUT018,3158.1148481820933
FDA52,OUT010,483.7556013536977
FDC57,OUT049,3133.4327991670702
FDI09,OUT035,3782.2993889024965
NCB07,OUT046,2858.2787119766
FDP26,OUT035,1690.8507117353133
FDP40,OUT027,3135.871069469975
FDL15,OUT013,2551.607504392777
FDV07,OUT046,1759.3724995980278
FDS03,OUT017,1159.7616087035763
FDE50,OUT049,3145.4352466477244
FDQ15,OUT017,1259.8309485275856
FDQ33,OUT010,288.53812680788235
FDT22,OUT013,804.9253624183367
DRO35,OUT035,1911.1515594464058
FDJ41,OUT049,4322.160511669053
FDQ27,OUT035,1873.9566867961112
FDC26,OUT017,1762.9333295792014
NCF43,OUT027,2986.2726749111357
NCR50,OUT035,2540.9343565097247
FDE39,OUT018,1806.1199345160633
FDN49,OUT027,932.1204845715749
DRG11,OUT035,1691.6353695211649
NCA18,OUT049,1877.6157947438055
FDM36,OUT018,2867.92184544943
FDW32,OUT017,1242.0996057306386
NCQ18,OUT010,204.30386386619506
FDX14,OUT027,2133.540667073129
FDD46,OUT017,2283.5704075879653
FDI34,OUT019,620.9450436951665
NCJ17,OUT035,1378.2460898453419
FDB52,OUT035,4019.4001557085912
FDV55,OUT018,2075.7325307652973
FDC57,OUT046,3146.7787673770886
FDB29,OUT046,1868.98239360138
NCO43,OUT035,1749.8597474479404
FDG44,OUT045,843.2703070012118
FDJ34,OUT045,1934.8538223778291
FDH40,OUT049,1273.04682796626
NCD07,OUT027,3484.400301604008
FDB41,OUT017,716.1742696782494
FDH47,OUT018,1461.1787283707097
DRK37,OUT035,3308.9755909237174
FDM25,OUT019,462.37320403460734
NCX06,OUT045,3005.631551026312
NCS05,OUT017,2102.5872832306354
FDS39,OUT045,2050.831581504519
FDC47,OUT027,5326.236146556326
FDG20,OUT013,2833.656538269992
DRL23,OUT017,1651.593259800452
FDY33,OUT013,2710.2165071351246
NCH18,OUT045,3940.494732901313
FDX47,OUT035,2252.077835453725
NCB06,OUT045,2774.1750750962533
FDP36,OUT049,791.8900488906233
FDW44,OUT018,2736.9686611835873
NCU41,OUT018,2884.3332704770255
NCS17,OUT046,1605.3193208933326
FDD46,OUT035,2335.870493081802
FDE45,OUT017,2954.948901024289
FDI09,OUT017,3732.137259726279
NCJ54,OUT010,559.0755016641242
NCA29,OUT018,2816.174147187635
NCN41,OUT027,3235.638287590419
FDY34,OUT035,2560.7961384741748
NCG55,OUT035,1960.1136758036134
DRM49,OUT046,806.9594321652334
NCB42,OUT049,2014.7495139503806
FDE58,OUT045,1837.6437262970137
DRJ25,OUT013,848.3431335790125
FDS47,OUT010,187.03373939555564
FDY21,OUT049,3280.4952552958634
NCI54,OUT013,1725.3065468515085
FDO24,OUT017,2408.1720472012903
FDY43,OUT035,2862.381854816562
FDF35,OUT018,1490.6985179614412
NCP29,OUT019,172.18883446862787
FDN28,OUT027,2575.6197984051337
FDJ50,OUT018,749.1403841714698
FDQ14,OUT027,3845.1023588430257
FDC37,OUT035,1644.4652469809353
FDN08,OUT046,1918.1177216904805
FDD04,OUT035,2349.1042872550474
FDW34,OUT018,3234.0550572160278
FDP04,OUT017,1044.2480008482055
NCG07,OUT017,3066.1051136567044
NCN14,OUT018,2919.9777360201992
FDJ16,OUT045,860.2431716311164
NCM42,OUT045,1716.5067628635363
NCF19,OUT046,758.6510967847915
FDY21,OUT018,3269.936480030236
FDY19,OUT035,1979.0831519372803
FDV09,OUT045,2700.333704066372
FDA28,OUT013,2179.26374194716
FDC38,OUT018,1798.7258564894187
FDL28,OUT045,3975.085627794559
NCH43,OUT049,3170.3657582211745
NCN53,OUT045,562.1365814542594
NCW05,OUT017,1791.6833747044907
NCO30,OUT018,2797.987652263881
FDT04,OUT019,104.42685996067699
FDB27,OUT018,3099.773825475413
NCK07,OUT013,2538.6310635847794
NCA53,OUT013,764.5747427923452
FDB33,OUT018,2072.2142541448766
FDU37,OUT017,1248.4889520381475
FDR13,OUT035,1874.9551447066083
FDE45,OUT049,3011.2278481358626
FDV37,OUT017,3111.8897238835857
FDX44,OUT019,244.70769079196825
NCL06,OUT017,4171.152934304404
FDJ28,OUT045,3010.588898353085
FDX55,OUT049,3655.796767841174
NCK17,OUT018,460.480958028754
FDH52,OUT035,924.6923758806383
FDN13,OUT027,2871.1525951214194
FDK44,OUT018,2546.5712068676467
FDU16,OUT046,1232.81889974862
FDZ07,OUT017,900.2372261288031
NCN06,OUT027,3882.804271593667
FDH02,OUT010,193.11481146151513
NCW18,OUT045,3759.9658858742273
FDH57,OUT013,2065.529216105249
FDV35,OUT045,2517.329731090705
NCU29,OUT013,2668.575587605079
NCP02,OUT046,740.4207317095945
FDN44,OUT013,2564.2996043122876
FDX03,OUT018,481.94612113451666
FDR11,OUT010,513.2010899787732
FDA36,OUT046,3053.042564252122
FDP58,OUT027,5366.0384919784265
FDH31,OUT045,1589.2144630456462
FDH34,OUT035,3223.689904179975
FDS13,OUT035,3768.194548564076
FDT01,OUT018,3260.0586987092393
FDY09,OUT049,3160.6338165267243
FDV33,OUT027,5105.026872163792
NCW29,OUT010,304.62479556011664
NCN17,OUT045,1566.87015795124
FDX01,OUT046,2042.2535353004787
FDL03,OUT049,2930.5976030975953
DRL59,OUT049,864.6353657389855
DRM11,OUT027,5728.29748505112
FDA43,OUT049,3208.1296461098623
FDZ56,OUT010,424.75159843670343
FDI44,OUT018,1153.7221580865114
FDB50,OUT013,1261.6098527929303
FDU15,OUT019,61.379799089391724
NCJ19,OUT019,164.40260330009107
FDD48,OUT013,1911.508315081573
NCW42,OUT035,4034.534052432163
FDL24,OUT017,2999.5896051994337
NCB30,OUT013,3034.311456530498
FDK25,OUT013,2958.614914807608
FDW28,OUT049,3110.0007826316037
FDD47,OUT017,3103.0066598651943
FDK16,OUT019,218.78967177218067
FDW37,OUT046,1509.6328581954783
FDA48,OUT035,3934.4418291152792
FDA14,OUT017,2562.550303957737
FDV15,OUT013,1742.0946887202172
FDN22,OUT049,3893.308037737312
NCD55,OUT045,642.7739836203324
FDY43,OUT013,2764.2052058553113
NCU05,OUT017,1251.1282122375335
FDF10,OUT035,2863.5625544450236
FDR39,OUT018,3017.911364053754
FDG40,OUT013,514.1680132895667
FDZ28,OUT019,245.6250256895707
FDE02,OUT045,1504.489724253112
FDU60,OUT049,3095.4930424207287
FDM21,OUT013,3907.3580534711027
FDV52,OUT019,264.34907179416035
NCW06,OUT013,3118.7130492985093
FDX36,OUT035,3890.403054674514
FDT35,OUT027,4285.078545811215
NCL19,OUT010,333.6928401744998
NCD31,OUT046,2812.428869451602
FDE53,OUT019,262.1553719881027
FDW58,OUT019,270.00820089906443
DRF48,OUT046,2969.3951258710495
FDW57,OUT035,2993.971217255146
DRH13,OUT017,1692.7161680543616
FDT33,OUT013,2880.4233730284295
DRK47,OUT027,5442.808401311254
FDY22,OUT010,351.86601282186354
FDC35,OUT019,586.6729060457942
FDO03,OUT013,3780.990014706779
FDF24,OUT045,1200.7092549992362
FDF56,OUT018,2745.213311311279
FDD28,OUT013,750.0739570307537
FDG53,OUT027,3285.129161590625
FDO27,OUT019,276.10024457167776
NCF54,OUT018,2705.691955192707
FDC20,OUT027,1605.4351569334672
FDU10,OUT046,712.1810890562209
DRA24,OUT018,2332.64577912177
FDA02,OUT010,309.70654454308124
FDG10,OUT017,804.6531325037798
FDW39,OUT010,492.2766765309578
FDP04,OUT019,193.15719405919623
NCM55,OUT013,3209.5454017175257
FDG47,OUT045,4546.971468102346
NCU41,OUT017,3049.862325334532
NCK31,OUT017,765.713675154263
FDZ46,OUT045,1685.9226933072966
FDU13,OUT027,3542.5669001178526
NCF19,OUT045,740.7124430292085
NCJ43,OUT013,3021.6517161998595
NCJ05,OUT045,2477.2161338392707
FDS04,OUT027,3207.674396279881
FDX28,OUT010,179.31458529427994
FDB41,OUT027,1247.8530392960608
FDG53,OUT046,2193.549063192507
FDL15,OUT010,299.9062718325864
FDQ08,OUT049,948.5652319335102
DRN36,OUT013,1609.657104867461
FDI46,OUT013,4052.8686019612187
FDG16,OUT027,5689.70904186405
FDV32,OUT013,999.6382676093629
FDF44,OUT010,184.4312827879365
FDK04,OUT018,736.1481065647836
NCA41,OUT013,3102.476373255633
FDD51,OUT017,642.8044488960991
NCZ53,OUT045,3081.191766222278
FDP01,OUT027,3855.741484708934
FDY25,OUT049,3044.101870632605
FDB17,OUT018,2839.3731653844425
NCV54,OUT018,1799.4315360996561
FDJ32,OUT017,1057.292379003174
FDA37,OUT049,1950.2927789111793
FDG35,OUT035,2884.7723387908686
NCM05,OUT018,3897.125937351525
FDG45,OUT046,3434.13480524393
FDH28,OUT013,591.7672127363982
NCE18,OUT049,4030.6111944066542
FDH38,OUT045,2002.5818411179614
FDR56,OUT013,2990.8847050999907
FDH17,OUT027,2293.757474089948
FDD39,OUT049,3456.560926098242
FDB41,OUT049,799.8058663014285
NCR53,OUT046,3732.2241574952513
FDX46,OUT017,748.1446629536605
FDV28,OUT049,590.3123128847934
FDA08,OUT018,2263.6924570931287
FDH45,OUT017,627.085822254224
NCS38,OUT010,294.12641023237194
FDD40,OUT010,507.4806501174825
DRM59,OUT035,2246.191991870984
NCJ43,OUT018,2872.14882147443
NCN29,OUT013,753.0280984511413
NCC19,OUT045,3161.2969775490187
FDR56,OUT035,3078.4346505542194
FDZ43,OUT049,4013.605082639824
FDJ32,OUT010,136.82471073129534
DRH03,OUT017,1464.3948160995092
NCZ54,OUT035,2878.468479144059
FDE26,OUT017,2542.899289451219
FDS03,OUT045,1235.6527801704472
DRZ24,OUT019,407.81984521764605
FDO48,OUT027,5345.213025323137
FDW39,OUT049,3032.857307178419
NCK05,OUT049,1111.5804316352253
NCK30,OUT017,4120.194827150663
FDT27,OUT018,3177.587539487273
FDS08,OUT019,372.0668968189683
NCJ19,OUT049,923.2324660339524
FDC58,OUT045,730.7015805638792
DRE37,OUT013,3262.131947034482
FDW02,OUT035,2018.3758529538713
FDJ02,OUT010,332.3800002566945
FDX09,OUT045,3168.1331387228292
FDT31,OUT010,486.7942355413524
FDI24,OUT049,3120.2726650626155
FDY09,OUT045,3134.619082569922
FDV28,OUT045,511.2687448988662
DRM47,OUT049,3183.222358967787
FDT52,OUT019,576.2375459162955
FDI48,OUT018,789.0763489937792
FDY55,OUT017,4143.057999041644
FDU48,OUT013,2023.979189369124
FDN25,OUT045,833.6581251269979
FDP20,OUT049,2025.4168876584495
FDJ15,OUT013,3195.8908510730485
FDD04,OUT018,1733.6085464818746
FDY58,OUT045,4104.468687208333
FDR37,OUT018,3000.6767078587727
FDF44,OUT013,1982.203284393185
FDD32,OUT045,1214.919565892845
FDR57,OUT017,2269.237011741684
DRG39,OUT027,1516.6523097618253
FDX15,OUT017,2819.556753635766
DRN37,OUT045,2539.881873940385
FDW40,OUT027,3214.650706232216
FDB32,OUT049,1540.3479202935705
FDM40,OUT018,2047.8805325634466
FDE39,OUT027,2882.7066899373376
DRH49,OUT017,1270.2638080476631
FDT46,OUT049,814.368260131664
NCF06,OUT035,3780.526740638282
FDP07,OUT017,3038.146264618957
FDC04,OUT013,4044.3264155413053
FDZ32,OUT017,1705.1294387340834
FDD50,OUT045,2830.4695792308894
FDU56,OUT017,3038.254644272679
FDV34,OUT017,1092.2164149807468
NCY41,OUT013,601.0919879372404
NCK18,OUT046,2533.173688336319
DRH25,OUT049,910.611716916939
FDT57,OUT046,4026.2424075496556
FDV56,OUT018,1291.8394097563628
FDV12,OUT045,1537.7440677988786
FDN52,OUT017,1307.8800692394848
FDX38,OUT035,717.6782601363628
FDE47,OUT018,1909.3470303065967
NCO07,OUT013,3418.923016094623
FDV09,OUT027,4219.1316320276355
FDZ23,OUT019,654.9235742229496
DRH51,OUT018,1194.3128293440768
NCY54,OUT045,2949.3904701580927
DRG49,OUT013,3997.324586988821
NCC19,OUT049,3280.5379292178613
NCV53,OUT045,4382.303792593555
FDZ47,OUT019,241.78557902702605
NCO26,OUT018,1730.8310909305208
NCP02,OUT045,911.5761045920659
NCW30,OUT018,4024.666222362328
NCN55,OUT046,4091.7885142272694
FDB20,OUT010,160.1544052491605
DRL11,OUT013,2392.201576737395
DRD60,OUT045,3201.445447083521
FDW14,OUT010,180.9252309755808
FDL27,OUT010,185.56127780963718
FDU09,OUT018,739.3266411412042
DRH36,OUT027,2280.677905759576
FDP34,OUT027,3521.7583977867284
FDE04,OUT017,2958.062513884436
FDZ57,OUT027,3331.608917752106
FDF02,OUT010,243.30793464105577
FDG28,OUT045,3882.2064507742416
NCI31,OUT046,587.1980378170276
FDT43,OUT013,798.9491691304743
FDU20,OUT046,2186.1553846321617
FDD53,OUT013,631.7667399691603
FDW15,OUT045,2668.799637219397
NCT53,OUT045,2486.675970680917
NCG55,OUT027,2941.0209687457073
FDD48,OUT035,1857.27691419372
FDG47,OUT049,4258.095255029969
FDI21,OUT017,1216.6089740882708
FDT27,OUT017,3912.2816606548504
DRO35,OUT013,1940.9705975405511
FDD33,OUT017,3840.4820712210458
FDC04,OUT035,4034.604224975471
FDY34,OUT013,2561.759351267682
DRJ49,OUT049,2097.434229306245
FDE05,OUT049,2620.4921511893804
FDU31,OUT017,3833.794687258036
NCN19,OUT027,4588.110709209614
FDK56,OUT027,5269.482129151758
FDK58,OUT017,1798.9500088753512
